             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
           2219702     batch LABY_A19 aclark20  R    1:27:42    200 frontier[01734,01918,02115,02141-02142,02144-02147,02265-02267,02270-02271,02273-02274,02394,02396-02400,02402,02501-02502,02538-02541,02543,02631,02659,02661,02666,02669-02670,02672,04183,04185,04313,04315,04568,04700,04790,04820,04828,04833,04906,04912,04915,04943,04958-04959,05036,05039,05076,05085,05161,05179,05210-05211,05293-05294,05339,05341,05343,05433,05460,05466,05469,05479,05615,05618-05619,05621-05622,05758-05759,05883,05887,06133,06400,06527,06819-06820,06823-06826,06945-06950,07075-07080,07203-07204,07206-07209,07331-07335,07337,07457-07458,07462,07537,07539,07587,07665,07667,07713-07714,07719-07720,07794,07841-07842,07845-07847,07849,07969,07971,07974,07980,07985-07986,08100,08103,08180-08182,08229-08232,08305,08351-08352,08358,08363,08489,08491-08492,08505,08626,08628-08629,08633,08635,08677,08754,08760,08765-08766,08877-08882,09004,09006,09008,09011-09013,09269-09270,09274,09287,09342-09343,09402-09403,09406,09408,10128,10144-10146,10148-10149,10258-10259,10276,10279-10281]
           2220229     batch    1link    detar  R    1:02:37    128 frontier[05446,05546,05593,05605,05607,05665,05753-05755,05881-05882,05886,05927,06011-06013,06046,06054,06134-06135,06173-06174,06261-06262,06271,06297-06298,06388-06389,06391,06425,06507-06509,06520,06552,06631-06632,06634,06649,06784,06796-06798,06815,06899,06916,06924-06926,07034,07051-07053,07069,07087,07180-07182,07199,07201,07308,07310-07311,07327,07436-07438,07453,07564-07566,07581,07691-07693,07709,07820-07822,07926,07947-07949,07968,08077-08079,08098,08204-08206,08234,08331-08333,08459-08461,08588-08590,08716,08726-08727,08851-08853,08972-08973,08979,09048,09239,09241,09244,09271,09356-09357,09365,09371,10125-10127,10143,10255-10257,10277]
           2211703     batch  y819f_i  des2037  R    1:01:21    126 frontier[00330,04994-04997,05046,05198,05204-05206,05214,05305,05328,05332-05333,05340,05342,05416,05422,05424-05425,05664,06264-06265,06272,06390,06392,06399,06519,06521,06646-06647,06654,06822,06829,06898,06900,06952-06959,07071,07082-07085,07157,07205,07211,07281,07283-07284,07336,07339,07409-07412,07456,07459,07461,07463-07466,07538,07586,07591-07594,07666,07715,07718,07721,07793,07795-07796,07848,07854,07859,07927-07928,07970,07976,07978,08050-08052,08101-08102,08106,08108,08178-08179,08184,08227-08228,08233,08304,08306,08799,08889,09051,09285-09286,09344,10150-10155,10157-10158,10278,10282,10284-10288]
           2217645     batch E312D_mf margarid  R      59:24     57 frontier[00361,00459,00575,00590,00714,00724,00843,00868,00970,01098,01131,01225,01277,01349-01350,01479-01480,01605-01606,01735,01738,01864,01866,01992-01993,02107,02155,02276-02277,02426,02428,02491,02544,02606,02609,02735,02742,02851,02855,02981-02982,03103,03225,03354,03486,03619,03745,03867,04011,04156,04287,04355,04546,04664,04744,04899,06961]
           2217614     batch Li_mfsd2 margarid  R      58:49     57 frontier[00458,01278,01352,01477-01478,01607,01760,01919,01994,02161,02163-02164,02280,02407,02429,02498,02545,02547,02676-02677,02743,02745,02858,02860,02985,02991,03107,03110-03111,03226,03228-03229,03355,03363,03488,03495,03666-03667,03779,03781,03868,04012,04157,04308,04359,04564,04666,04745,04902,07027,07086,07282,07588,07717,07850,07972,10213]
           2221022     batch      qmc   abdulg  R      53:27     52 frontier[02139,02551,02633,02768-02769,02902,03027-03028,03156-03157,03282-03283,03411,03443,03538-03539,03677,03705,03783-03785,03927-03928,04055-04057,04312,04364-04365,04567,04571,04695-04696,04753,04804,04905,04940,05001,05003,05163,05208,05335-05336,05417,05428,05536-05537,06528,07839,08748,08767,08864]
           2221021     batch      qmc   abdulg  R      57:29     52 frontier[01863,02111-02112,02136,02237-02239,02354-02355,02363,02521,02523,02550,02603,02653-02654,02779,02914,03069,03196,03569,03708,03786-03787,03954-03955,04058,04060,04186,04188,04314,04316,04354,04366,04569-04570,04699,04757,04910-04911,05011,05213,07924,07975,08099,08226,08809,08923,09003,10210,10212,10366]
           2221023     batch      qmc   abdulg  R      47:38     52 frontier[03371-03372,03498,03620,03746,03869,04013,04159,04286,04416,04537,04670,04791,04917,05041,05165,05209,05295,05418,05538,05666,05794,05917,05921,06049,06138,06175,06182,06299,06304,06427,06432,06554,06560,06682,06688,06817,06943-06944,07074,07202,07330,07455,07583,07711,07977,08486,08732,08863,09082,10214,10329]
           2219581     batch Project/ pschoenh  R   10:43:31    256 frontier[02542,02546,02548-02549,02552,02554-02555,02559,02671,02673-02675,02940-02941,02943,03066-03067,03192,03197-03200,03322,03324-03328,03398,03406,03412-03415,03442,03444,03534,03541-03543,03570-03571,03574-03575,03628-03629,03643,03651,03660,03668-03669,03671,03752-03753,03755-03757,03764,03772,03780,03875-03882,04029,04032-04034,04040-04041,04044-04045,04165-04172,04293-04300,04421-04428,04549-04556,04677-04684,04805-04812,04926,04928-04931,04934-04936,05049-05050,05054-05056,05058,05060-05061,05180-05186,05188,05306-05308,05312-05315,05318,05431-05432,05434,05438,05440-05443,05547-05549,05554-05558,05673-05677,05681-05683,05800-05802,05804-05808,05931-05938,06056,06058,06060-06065,06184-06191,06305-06307,06310-06314,06433-06440,06561-06567,06689-06695,10220-10226,10350-10353,10355-10356,10358]
           2219679     batch Ang_Re_3   arpans  R   10:43:31    192 frontier[02560,03448,03450-03455,03576-03578,03581-03584,03698-03704,03788,03797-03799,03817,03827-03828,03883,03891,03899,03907,03915,03923,03925,04046-04052,04173-04179,04301-04307,04429-04435,04557-04563,04685-04691,04813-04819,04937-04938,04941,04944-04947,05062-05063,05070,05072-05075,05189,05191,05199-05203,05324-05327,05329-05331,05444-05445,05455-05459,05568,05586,05595-05597,05599,05603,05684-05688,05700,05712,05810-05813,05834,05874-05875,05940-05942,05950,05966,06006-06007,06066-06069,06077,06130-06131,06192-06196,06252,06315-06316,06318-06320,06342,06441-06442,06444-06446,06468,06568-06573,06696-06700,06756,10227,10229,10237,10359-10360,10364-10365]
           2218491     batch CRMHL_TU     mpw2  R      49:43     46 frontier[05541,05543-05544,05667-05669,05671,05795-05798,05922-05925,06050-06053,06177-06180,06300-06303,06428-06431,06555-06558,06683-06684,06686-06687,10215-10218,10344-10345,10347]
           2221509     batch interact    cliu1  R      54:37     32 frontier[02557,04182,04310,04360,04566,04694,04751,04904,04998,05207,05334,05426,05613,05757,06014,06137,06263,06656,06816,06942,07070,07200,07328,07454,07582,07710,07837,07964,08094,08222,08349,08480]
           2217172     batch  uu2_uu4  des2037  R    1:00:34     25 frontier[03670,03839,03924,03961,04043,04064,04181,04190,04309,04318,04446,04448-04449,04565,04572,04669,04693,04746,04749,04903,04955,07590,07851,07973,07982]
           2221907     batch satvisio cssprad1  R      46:22     32 frontier[08772-08778,08818-08819,08855,08982,08984,09245,09247,09288-09294,09366-09367,09399,10230-10236,10238]
           2222298     batch  sco17ls amalbave  R      48:57     16 frontier[02628,02900,03024,03154,03279,03409,03922,04042,04164,04292,04547,04675,04698,05197,05323,05590]
           2216040     batch  dctdck1   priebe  R      39:18    120 frontier[01532,01645,01653-01654,01770,01775,01780,01894,01906,01910,02021,02029,02032,02070,02074,02078,02204,02207,02212,02314,02322-02323,02448,02452,02456,02567,02574,02578,02707-02708,02711,02825-02826,02830,02952-02953,02956,03081-03082,03086,03207-03208,03212,03337,03341,03343,03464,03467-03468,03593,03600,03604,03737,03740-03741,04095,04217-04219,04345,04348-04349,04473-04475,04606-04608,04729-04731,04857-04859,05672,06765,06767,06772,06788-06789,06791,06917-06919,07044-07046,07173-07175,07301-07303,07429-07431,07557-07559,07684-07686,07812-07813,07940-07941,08068-08069,08196-08197,08324-08325,08452-08453,08580-08581,08896,09350,10119,10248]
           2221414     batch  test095    xswei  R    1:17:18     11 frontier[08885,08891,08926,09005,09009,09039,09275,09279,10156,10243,10368]
           2221851     batch   MW8_KK omaralva  R    1:15:11      1 frontier10341
           2221793     batch HAMR_FIR    nkaaz  R    1:08:08      2 frontier[08503,08630]
           2221627     batch producti    tpaul  R    1:14:27      1 frontier09041
           2221803     batch HAMR_FIR    nkaaz  R       0:08      2 frontier[01980-01981]
           2207906     batch  zhiyuan    enzhi  R    1:06:40      2 frontier[09023,09040]
           2220574     batch   HH_5.0 omaralva  R    1:10:02      1 frontier07979
           2220223     batch   HH_2.5 omaralva  R    1:07:24      1 frontier10367
           2225794     batch vae_path kublaikh  R    2:00:20      2 frontier[05756,05799]
           2228175     batch nptb-a.s  yanyu01  R       0:08      1 frontier01851
           2227188     batch NanoComp  monojoy  R      34:25      2 frontier[08314,08443]
           2221797     batch HAMR_FIR    nkaaz  R      34:25      2 frontier[08576,08617]
           2220089     batch    MW_32 omaralva  R    1:01:18      4 frontier[07026,07028,10180,10289]
           2227630     batch   python   avasan  R      21:38      1 frontier08198
           2227476     batch    w7-x1   htchen  R       0:45      9 frontier[00003-00011]
           2223891     batch 331_Rash   tmaier  R       2:43    320 frontier[00001,00374,00510,00640,00761,00765,00895,01010,01020,01138,01150,01275,01280,01386,01405,01524,01608,01732,01913,01995,02150,02242,02260,02264,02369,02404,02483,02499,02528,02553,02582,02667,02797-02803,02926-02932,03049-03055,03180-03182,03191,03306-03312,03433-03439,03559-03565,03688-03694,03814,03816,03818-03822,03943-03948,03950,04674,04754,04898,05429,05435,05739-05745,05867-05873,05999-06005,06123-06129,06239,06241-06246,06360-06363,06367-06368,06372,06488-06491,06499,06502,06504,06618-06623,06627,06746-06752,06876-06878,06882,06887,06893-06894,07012,07018-07023,07072,07147-07152,07197,07272-07277,07329,07400-07405,07528-07534,07584,07656-07661,07712,07784-07789,07914-07920,07942,07965,08040-08044,08070,08167-08172,08223-08224,08286,08288,08290,08294-08295,08422-08428,08481-08482,08490,08500-08501,08507,08523,08618,08622-08625,08627,08637,08708-08710,08746,08755-08757,08836-08838,08887,08890,08892-08893,08964-08966,09002,09028-09030,09228-09230,09277-09278,09281,09332,09348-09349,09383-09386,09389,10117-10118,10197-10200,10203,10245,10247,10331-10333,10336]
           2227378     batch    w7-x1   htchen  R       3:58      9 frontier[00242,00356,00503,00603,00753,00886,00997,01133,01181]
           2228153     batch HAMR_FIR    nkaaz  R       4:42      4 frontier[09283-09284,09316,09328]
           2227191     batch    w7-x1   htchen  R       9:27      9 frontier[02804,02933,03056,03183,03313,03440,03566,03695,07278]
           2227890     batch interact  elwasif  R      12:42      1 frontier07153
           2220563     batch  HH_3.75 omaralva  R      42:52      1 frontier10129
           2221603     batch producti    tpaul  R    1:04:42      1 frontier08361
           2219284     batch HAMR_FIR    nkaaz  R    1:04:43      2 frontier[08355,08357]
           2221896     batch stream-g sauetest  R       0:44   1000 frontier[00012-00031,00129-00148,00257-00276,00385-00404,00513-00532,00641-00660,00769-00788,00897-00916,01025-01044,01153-01155,01157-01173,01281-01300,01409-01420,01422-01429,01537-01546,01548-01556,01665-01680,01682-01684,01793-01811,01921-01924,01926-01932,01934-01941,02489,02805,02812,02815,02938,03062,03176-03179,03184,03189,03314-03316,03319,03441,03446,03567-03568,03697,03823-03826,03951-03953,04598,04600-04601,04603,04605,04863,04960-04961,04968-04972,04974,04976-04979,04982-04983,04985-04988,04990,05092-05093,05096,05098,05102,05104-05108,05110-05111,05114,05117,05119,05215,05217-05218,05222,05224,05228-05231,05234,05237,05239-05243,05245,05344,05347-05348,05350,05352,05354-05358,05360-05362,05364,05366-05367,05369,05371,05373,05468,05473-05476,05478,05480,05482-05486,05490,05492,05495,05497,05500-05501,05503,05576-05581,05585,05587-05588,05591-05592,05594,05598,05600-05602,05604,05606,05608,05703,05705-05707,05709-05711,05718,05721-05722,05724-05728,05760,05824-05825,05827-05829,05831-05833,05838,05847-05850,05852-05854,05856-05858,05955,05957-05959,05961-05965,05977-05980,05982,05985-05987,05989,05991,06082-06096,06098-06101,06209-06215,06218,06228-06232,06238,06240,06247-06250,06330-06337,06339-06341,06353,06364-06366,06369-06371,06373,06456-06463,06465-06467,06473-06474,06484,06492-06495,06497,06585-06589,06591-06594,06596,06605,06609-06611,06615-06616,06624-06626,06711-06715,06717-06720,06731,06733,06736-06738,06741-06742,06744-06745,06753,06840-06847,06860-06870,06966-06977,06985-06988,06990-06991,06993,07095-07113,07220-07238,07349-07367,07476-07494,07604-07622,07731-07749,07862-07864,07866-07881,07988-08006,08096,08115-08132,08245-08248,08250,08258-08271,08326,08334-08335,08354,08366-08370,08383-08385,08387-08393,08515-08522,08524-08534,08649-08654,08657-08669,08761,08764,08770,08779-08787,08789-08791,08793-08796,08894-08895,08898,08906-08907,08917-08922,08924-08925,08927-08932,09024-09025,09031-09033,09035-09038,09042,09050,09052,09058,09060,09071-09075,09253,09296-09313,09387-09388,09401,09405,09407,10201-10202,10205,10209,10337-10338,10342,10349]
           2221898     batch rocprim_ sauetest  R       0:44   1000 frontier[00032-00047,00050-00062,00149-00165,00167-00178,00277-00305,00405-00433,00533-00538,00541-00562,00661-00688,00789-00790,00792-00817,00917-00944,01045-01072,01174-01180,01183-01203,01301-01328,01430-01457,01557-01584,01685-01712,01812-01819,01821-01840,01942-01954,01956-01970,04991,05374-05375,05609-05612,05616-05617,05859-05860,05884-05885,05993,06015,06102,06108,06115,06136,06144,06251,06253,06256-06259,06374-06375,06377-06379,06381-06387,06393,06498,06500-06501,06503,06505,06510-06516,06628-06629,06633,06635-06645,06655,06754-06755,06757,06759-06761,06763,06766,06768,06770-06771,06773-06775,06872,06874-06875,06879-06881,06883,06885-06886,06888-06892,06895-06897,06911-06912,06994-06997,07000-07002,07004,07006-07009,07011,07013-07017,07024-07025,07037-07038,07114-07116,07118-07126,07128-07131,07133,07135-07136,07154-07156,07168,07239-07257,07279-07280,07292-07293,07295-07296,07368-07386,07406-07408,07418-07419,07421-07424,07495-07513,07535-07536,07544-07545,07547-07550,07623-07641,07663-07664,07672-07673,07675-07678,07750-07762,07764,07767-07768,07777,07780-07781,07791,07799,07802-07805,07808,07882-07900,07921,07923,07930,07933-07936,08007-08025,08049,08056,08058-08062,08133-08152,08176,08183,08185-08189,08272-08274,08277-08285,08287,08289,08291-08293,08296-08300,08303,08318,08394-08420,08430,08535-08554,08557,08559,08570-08575,08670-08673,08675-08676,08679-08695,08698,08703,08797-08798,08800-08805,08808,08811,08813-08814,08817,08820,08822-08826,08828-08832,08933-08939,08941-08960,09076-09081,09083-09088,09314-09315,09317-09327,09329-09331,09333-09340]
           2221315     batch run_spmm jschucha  R      39:55      8 frontier[08463,08506,08508-08509,08591,08636,08639-08640]
           2220937     batch    post3  hmwoods  R      55:15      1 frontier09400
           2214414     batch   Ves545    ngoav  R      55:15      1 frontier10208
           2221095     batch  chronos hstellar  R    1:01:13      1 frontier07035
           2221096     batch  chronos hstellar  R    1:01:13      1 frontier10293
           2221097     batch  chronos hstellar  R      58:40      1 frontier03410
           2220989     batch     pre1  hmwoods  R      53:18      1 frontier05450
           2220888     batch    post2  hmwoods  R      57:20      1 frontier02409
           2220854     batch    post1  hmwoods  R      58:40      1 frontier03501
           2221094     batch chronos- hstellar  R    1:04:40      1 frontier08485
           2226430     batch ETTh1_in rolandri  R      52:33      1 frontier05083
           2221101     batch chronos- hstellar  R      39:55      1 frontier08510
           2221102     batch chronos- hstellar  R      33:42      1 frontier08583
           2221120     batch  pre3.49  hmwoods  R      37:50      1 frontier09265
           2221053     batch bottlebr gywjedi9  R      37:07      1 frontier09001
           2220998     batch  pre2.56  hmwoods  R      46:15      1 frontier10239
           2221104     batch chronos- hstellar  R      32:58      1 frontier08745
           2221103     batch chronos- hstellar  R      33:42      1 frontier10211
           2221098     batch chronos- hstellar  R      52:33      1 frontier05338
           2226776     batch    smrun  mahmuds  R      51:49      2 frontier[05467,09295]
           2221099     batch chronos- hstellar  R      47:31      1 frontier07983
           2221100     batch chronos- hstellar  R      47:31      1 frontier10343
           2221105     batch chronos- hstellar  R      32:58      1 frontier08854
           2221106     batch chronos- hstellar  R      28:58      1 frontier08876
           2228216     batch  hipbone aflorenz  R       0:44      1 frontier01585
           2228218     batch  hipbone aflorenz  R       0:44      1 frontier01713
           2228219     batch  hipbone aflorenz  R       0:44      1 frontier01841
           2228220     batch  hipbone aflorenz  R       0:44      1 frontier01971
           2227965     batch launch_n   kmorel  R       9:24      1 frontier08174
           2227772     batch h5_ctest   lrknox  R      16:49      2 frontier[03190,03193]
           2227520     batch    irisx  hmankad  R      26:57      1 frontier07814
           2226992     batch conducta      u4k  R      46:12      1 frontier08769
           2226980     batch conducta      u4k  R      47:28      1 frontier02906
           2223776 batch-spi cb2uk111  2500100 PD       0:00      2 (Dependency)
           2223775 batch-spi cb2uk111  2500100 PD       0:00      2 (Dependency)
           2223774 batch-spi cb2uk111  2500100 PD       0:00      2 (Dependency)
           2223773 batch-spi cb2uk111  2500100 PD       0:00      2 (Dependency)
           2223772 batch-spi cb2uk111  2500100 PD       0:00      2 (Dependency)
           2223766 batch-spi  cb2uk42  2500100 PD       0:00      2 (Dependency)
           2223765 batch-spi  cb2uk42  2500100 PD       0:00      2 (Dependency)
           2223764 batch-spi  cb2uk42  2500100 PD       0:00      2 (Dependency)
           2223763 batch-spi  cb2uk42  2500100 PD       0:00      2 (Dependency)
           2223762 batch-spi  cb2uk42  2500100 PD       0:00      2 (Dependency)
           2223759 batch-spi  cb2uk13  2500100 PD       0:00      2 (Dependency)
           2223758 batch-spi  cb2uk13  2500100 PD       0:00      2 (Dependency)
           2223757 batch-spi  cb2uk13  2500100 PD       0:00      2 (Dependency)
           2223756 batch-spi  cb2uk13  2500100 PD       0:00      2 (Dependency)
           2223755 batch-spi  cb2uk13  2500100 PD       0:00      2 (Dependency)
           2223704 batch-spi cb2ra111  2500100 PD       0:00      2 (Dependency)
           2223703 batch-spi cb2ra111  2500100 PD       0:00      2 (Dependency)
           2223702 batch-spi cb2ra111  2500100 PD       0:00      2 (Dependency)
           2223701 batch-spi cb2ra111  2500100 PD       0:00      2 (Dependency)
           2223700 batch-spi cb2ra111  2500100 PD       0:00      2 (Dependency)
           2223697 batch-spi  cb2ra42  2500100 PD       0:00      2 (Dependency)
           2223696 batch-spi  cb2ra42  2500100 PD       0:00      2 (Dependency)
           2223695 batch-spi  cb2ra42  2500100 PD       0:00      2 (Dependency)
           2223694 batch-spi  cb2ra42  2500100 PD       0:00      2 (Dependency)
           2223693 batch-spi  cb2ra42  2500100 PD       0:00      2 (Dependency)
           2223690 batch-spi  cb2ra13  2500100 PD       0:00      2 (Dependency)
           2223689 batch-spi  cb2ra13  2500100 PD       0:00      2 (Dependency)
           2223688 batch-spi  cb2ra13  2500100 PD       0:00      2 (Dependency)
           2223687 batch-spi  cb2ra13  2500100 PD       0:00      2 (Dependency)
           2223686 batch-spi  cb2ra13  2500100 PD       0:00      2 (Dependency)
           2223674 batch-spi cp2ra111  2500100 PD       0:00      2 (Dependency)
           2223673 batch-spi cp2ra111  2500100 PD       0:00      2 (Dependency)
           2223672 batch-spi cp2ra111  2500100 PD       0:00      2 (Dependency)
           2223671 batch-spi cp2ra111  2500100 PD       0:00      2 (Dependency)
           2223670 batch-spi cp2ra111  2500100 PD       0:00      2 (Dependency)
           2223666 batch-spi  cp2ra42  2500100 PD       0:00      2 (Dependency)
           2223665 batch-spi  cp2ra42  2500100 PD       0:00      2 (Dependency)
           2223664 batch-spi  cp2ra42  2500100 PD       0:00      2 (Dependency)
           2223663 batch-spi  cp2ra42  2500100 PD       0:00      2 (Dependency)
           2223662 batch-spi  cp2ra42  2500100 PD       0:00      2 (Dependency)
           2223654 batch-spi  cp2ra13  2500100 PD       0:00      2 (Dependency)
           2223653 batch-spi  cp2ra13  2500100 PD       0:00      2 (Dependency)
           2223652 batch-spi  cp2ra13  2500100 PD       0:00      2 (Dependency)
           2223651 batch-spi  cp2ra13  2500100 PD       0:00      2 (Dependency)
           2223650 batch-spi  cp2ra13  2500100 PD       0:00      2 (Dependency)
           2228270 batch-spi ddp_n000  2500193 PD       0:00      2 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
           2223649 batch-spi  cp2ra13  2500100  R    1:11:31      2 frontier[06963,08883]
           2223669 batch-spi cp2ra111  2500100  R    1:10:02      2 frontier[09069-09070]
           2223661 batch-spi  cp2ra42  2500100  R    1:08:08      2 frontier[08495,08502]
           2223685 batch-spi  cb2ra13  2500100  R    1:07:24      2 frontier[09049,10219]
           2223692 batch-spi  cb2ra42  2500100  R    1:06:05      2 frontier[08762,08806]
           2223699 batch-spi cb2ra111  2500100  R    1:06:05      2 frontier[08807,08908]
           2223754 batch-spi  cb2uk13  2500100  R    1:05:20      2 frontier[08365,08432]
           2223761 batch-spi  cb2uk42  2500100  R    1:05:20      2 frontier[08631,08696]
           2223771 batch-spi cb2uk111  2500100  R    1:04:41      2 frontier[08362,08434]
           2227737  extended hmc_ab_a walkslou PD       0:00     12 (Dependency)
           2220583  extended af2c_inf  rmorgan PD       0:00     64 (Resources)
           2226207  extended     FLU8 billholm PD       0:00      1 (QOSMaxJobsPerUserLimit)
           2228110  extended interact ccchen57 PD       0:00      1 (Priority)
           2225737  extended hmc_ab_a walkslou  R      19:35     12 frontier[10369-10370,10372-10373,10375,10377,10379,10381-10385]
           2227640  extended TRANS_XR   mliska  R      21:34     16 frontier[10395-10400,10486,10488-10496]
           2227434  extended    manta     zpb1  R      29:20      6 frontier[10387-10392]
           2220999  extended Project/ pschoenh  R   21:42:22      5 frontier[10371,10374,10376,10378,10380]
           2220353  extended pytorch_  gautama  R      58:41     64 frontier[10408-10437,10439-10471,10484]
           2227967  extended hipfft_o  nichols  R       9:24      1 frontier10386
           2228003  extended ntcl_ant    djarv  R       9:24      2 frontier[10393-10394]
           2226206  extended     FLU4 billholm  R    1:37:10      1 frontier10487
           2225588  extended     test  shakeel  R    2:13:56      1 frontier10485
